id	filename	md5	size	state
db1d5bbc-8e23-4197-94f9-305509035957	TCGA-GM-A2DA-01A-01-TS1.ACA772B5-EF8F-4E5E-8AFE-EDD6CD676884.svs	c2740e00e4e3d607dac118e74be1a6eb	435716147	released
3315cc35-5b68-4695-a289-a4f9836c4785	TCGA-B6-A0X7-01A-01-TS1.9446fbf5-34ff-4d5d-b292-ed8b129d0281.svs	b524d67066fe1c5aa2895c5641043153	66236153	released
3e730a90-8e3a-4925-9e3e-df6adaa01c92	TCGA-B6-A0RS-01A-01-TS1.f7a616c8-c091-46b7-8dbe-90b1343fe3b1.svs	e7d086b19433d175d01aec8211c92c21	250644513	released
1f784646-5e23-4292-aec4-2b9ae85b5b11	TCGA-B6-A3ZX-01A-01-TS1.68F70986-83F0-4B65-AFF5-496B0C60270F.svs	8f7d37e85cf29be7917a5c17ebb22229	36220625	released
d0aa8fbf-a7a9-4290-b34a-6a0dd00af47d	TCGA-A2-A0CU-01A-01-TS1.332cdd40-deca-4fad-8cf6-03fb91b121c3.svs	c34ab73bd1aaa8e30443c11fb5baa2e7	667763297	released
7e1604ee-3f80-4bf6-9430-ba84b45ccc8b	TCGA-BH-A1FR-11A-01-TS1.5106fb67-f1cf-4bd6-8946-b76fd3963abe.svs	df87662ac01b5ca2174d4cc04f7b01b1	57749939	released
ba915a58-0e97-40f5-a4ce-17f35e67db61	TCGA-B6-A409-01A-01-TS1.02A10D0A-2B31-4165-94E3-4E6CA784A092.svs	2aa0b9829d7498b2f405c964a25fd214	66242653	released
ce72a47e-2c2b-4768-90da-85a0fa10f08a	TCGA-C8-A3M7-01A-01-TS1.677A5F7E-ED18-477D-9CB7-315A4C0E2672.svs	4ebd2f6641fa8bc91e658f32a745e47f	186296455	released
ee5a6d3f-66c3-426e-b1ae-41875cd4880c	TCGA-BH-A1FR-11B-01-TS1.d185cfb7-51a6-4e26-9ec4-c1a1fd75d261.svs	670c622c11456ce65d4ef39449d1155d	71258881	released
195d5c14-9475-4d17-a663-d139969451f9	TCGA-E2-A14Z-01A-01-TS1.d497c151-5df1-45c7-b712-75533a6ef412.svs	d4e47290b595e32afb328235047adf78	215239539	released
