id	filename	md5	size	state
9990dbf8-ac02-4c8b-a4ae-7727647dc0e0	TCGA-BH-A1FJ-11B-02-TSB.2ebfe19b-d734-4c77-8dfc-d56a9af2d053.svs	4f6c1c8b9e057f94c3056898da774d0f	36987469	released
4ff19ed9-4ae2-4a7f-b7d0-cad20dc75483	TCGA-OL-A5D6-01A-02-TSB.9E12E9C6-91FD-4CED-B469-37D7A88026D1.svs	72c36a298e3318cb8a848f5bf1456a8c	263188273	released
12cfb08c-6db7-49ce-bb8d-aa63f1621246	TCGA-AO-A03U-01B-02-TSB.b659ef3d-7667-4200-8c60-03108efa8c97.svs	3955e462a07ac22efd6cff58bd5b3604	247085989	released
1aee59c2-b38c-4832-9478-dfc8e203bd08	TCGA-BH-A1EY-11A-02-TSB.758adeeb-d0a0-4b19-9a17-c1265f51fa29.svs	424eae9e096f8a22a926b67a609e7ba9	41723077	released
1f205a8f-14f8-47ec-8ca7-cc89d2042d2e	TCGA-BH-A1EY-11B-02-TSB.446ac410-7fb2-4d02-948f-c4926f4ee3fc.svs	8031212f30db10b846fb0a657eeaa359	71821409	released
cc776dec-81b6-4f18-bfda-8e51ced636c0	TCGA-BH-A18U-01A-02-TSB.157a84f2-044a-4414-a029-d5b626e1b53e.svs	038241dababc6946325a65a1770aff62	215371387	released
93e0cf14-7c1a-4cd0-8160-cc43e0685999	TCGA-BH-A1F0-11A-02-TSB.452d26ef-2e13-4581-837d-7b0c30ebf137.svs	292d8905f5ec29519e72f963255a0d0b	82915669	released
5d6f827b-7bad-4c41-81c1-b85395f0b262	TCGA-BH-A1F0-11B-02-TSB.af36ad7b-3d73-4dd1-a23a-40839285fa38.svs	145c693f89104e0a564fe4ef890d82ee	62676079	released
50630558-9928-48e3-908b-7f7ce097bf4b	TCGA-E2-A1LK-01A-02-TSB.5f4a6e3e-8c5c-43b3-9053-44a4d0f9f954.svs	d138dbba2255d31a8470cb45d603b15f	102716849	released
14a2ce9f-dd52-4d7c-a488-6d02b2617466	TCGA-BH-A18R-11A-02-TSB.99c62391-0a05-4d3d-a32f-3cbe4b90f881.svs	eb04639a72c5464b14a23605c06d97c8	70421569	released
614c926c-435a-4d2f-9312-0ce02acd1f2c	TCGA-BH-A1FH-11B-02-TSB.e325e2bc-4922-491f-aa89-180525aa5851.svs	bbc70069683aec54e8dbb8613a6d8a49	72493793	released
425f65d2-a66b-4ee7-9b5b-257deb27a957	TCGA-BH-A1FU-11B-02-TSB.006fc1c5-95e1-43d7-a9dd-8ec9f6bb60b0.svs	e971b9104f94190cda2b847c77bb194e	70452157	released
594a1c59-e324-467d-b68b-3a1a5ea80530	TCGA-BH-A18U-11A-02-TSB.8810d21d-1f53-4ba1-9754-c76522f8d84a.svs	e565cba16920e2e7bf95de3748090b62	69008527	released
71a63e8f-94a5-461d-9e3d-f250ad71c62e	TCGA-BH-A18K-11A-02-TSB.692472e0-9710-43c1-9097-fdde76941d94.svs	2e31de852b5fff642fb69526364bb7b1	82115393	released
9100c364-3fec-4e76-9957-0bd7eb49a820	TCGA-BH-A18M-11A-02-TSB.e5486e28-5125-4c0b-8513-bd879da26d2a.svs	9437479ce828370147970860eca95587	102613795	released
76312b70-ba23-4460-b2b3-e3880c50a616	TCGA-BH-A1FU-11A-02-TSB.3eea4c17-bf8b-46c0-90df-fcfa364c6724.svs	d894a96b00a45fe47f7a626d578398fa	47319825	released
297933f5-1316-4cb6-b53f-9dbfa7f3d7ed	TCGA-B6-A0RH-01A-02-TSB.ea83f31e-defb-4436-8a58-5b66b18d13b5.svs	ca4406710be93215f190dd3ce10c56ab	160702797	released
de4dc0bd-54b5-4004-b50a-669201d3fb3d	TCGA-BH-A1EX-11A-02-TSB.69bb1154-ee25-47f5-9b84-34e2fb824b36.svs	8ea2dc36857ce612994b0c2f4850e529	56706997	released
bf9bebab-2b91-4334-9c6b-0344d38fd6c3	TCGA-BH-A1FM-11B-02-TSB.040c3253-dfe8-4f43-86b7-c855e8e95279.svs	4c4b6bf9a542085ffffe53cce04a68bc	59142449	released
c9703424-1b50-493c-82cc-abee33f122ee	TCGA-B6-A0RP-01A-02-TSB.33cd7f49-a917-49af-9dad-40e1e645f171.svs	4ef1d51ad5e8b98586329ba3f7724033	198535097	released
25a0726d-0f34-4650-ac23-0210bea01dd7	TCGA-E9-A1RB-11A-02-TSB.79acef4d-7a72-4495-8c9c-578da9b92946.svs	7d75a78d2dd261fe9eef946adee4a923	68142745	released
fc71d226-7dba-40d0-b89c-2799a033dd74	TCGA-BH-A1ET-11B-02-TSB.ee4370a0-8814-424a-8adf-6634ae72a3f1.svs	f66b98463cd041c8736914a69d6f0edd	43147815	released
684c8a3e-cb47-4a43-91e4-ec61b34dfa5e	TCGA-BH-A1ET-11A-02-TSB.d4c66fe3-e56b-43cc-b2c0-80da38d321f6.svs	f7234972b3883bb5e2437f88579cbb62	33483287	released
d1138631-5e19-41cd-93ea-4652573f9bea	TCGA-B6-A0X0-01A-02-TSB.4a0d7401-a55b-4073-8bae-9ced32245447.svs	0463c4959fe25b5159d8cb6a960221e7	332039561	released
4680f8e8-48bb-4f80-8496-1606d6c0619c	TCGA-E9-A1NG-11A-02-TSB.6751a8f9-d4ac-4530-b8f7-6806f61ab06e.svs	0b753da57e7ab060cc13b053b474731c	90873719	released
86e2b9f5-673e-4a05-b8f2-39ccab8c43f3	TCGA-A2-A0EW-01A-02-TSB.6ebf62a3-15ec-43dd-a5de-36f0a2effb41.svs	898c4cbe83e548f782e2c930629cea94	288111651	released
