id	filename	md5	size	state
c6c6e4bf-0479-4e09-87dd-a79774a17181	TCGA-BH-A1FJ-01A-01-TSA.676983af-aca4-415d-bf7b-f3de057ccd89.svs	6d8a8d199a0dc46f57251d509bbf854e	247944057	released
ce6082de-ceac-4813-8e90-3e3b36aed569	TCGA-BH-A18R-11A-01-TSA.7fed6f84-608c-4327-860d-41e57e8dc6ef.svs	9c29dfc4d63fa358cff041c239d1e292	69506683	released
d81f21a1-fd4e-447e-8104-832a4f1065c5	TCGA-AR-A0TZ-01A-01-TSA.e8ec1762-8ae8-46ca-bece-0f89cb7bd3c5.svs	0e29375a992308320fc55b7067a6f4dc	254809067	released
f00e6351-97d0-4800-a118-d2a7cd994a8c	TCGA-AR-A1AT-01A-01-TSA.ea146368-893f-4524-b72a-df5beb9a80da.svs	39e75fefc3660717e5d918b3318b8c32	251654645	released
90dba699-599c-490a-a4b1-45b73381c9bd	TCGA-B6-A0RQ-01A-01-TSA.bae984a1-d15c-4c22-a9dd-057fd2d6da04.svs	801d538834b51fb14cd9a9cb0a2e300e	347858439	released
7db76ad3-d7ab-45cc-9544-9e3a53f5ba5c	TCGA-BH-A1FN-01A-01-TSA.282e0721-24ae-47b0-a418-539a8b5c5241.svs	e38effbf6d6a5b39d28f25b08cfc6408	325762069	released
6ae1bdfd-5b1c-4f97-84a5-dedc46cf20ab	TCGA-BH-A1EX-01A-01-TSA.744ac7ab-1815-4c2c-9d49-26b51cbfe3af.svs	d72a7ff3a9d952a4279459146cecbde6	271178381	released
1b6757ef-4303-4c0d-b514-d1b2e1175056	TCGA-BH-A18S-01A-01-TSA.b3a7ecb9-c4bb-4f9d-8886-5884b6335567.svs	2b530d306427b0020ac483b1588e74e8	257617267	released
d0c39b98-9162-4216-a0c8-ee43bd3351e5	TCGA-A7-A13E-01A-01-TSA.4f107ed6-13b7-4685-9baf-d7ba5a4adeff.svs	a0f7a6b1c92b9886b5e3dbdc4eeb7729	213173285	released
51f441fd-4913-4d85-9d1d-c84fb3a8aca2	TCGA-B6-A0IG-01A-01-TSA.be7443fb-bfd6-4ba9-9372-d8f7446071fb.svs	ed064b9fa3ac5f47792c0c8d12104603	532650765	released
5b1e32ab-e54a-4b5e-8b8a-8e6b42e1f84d	TCGA-BH-A1EV-01A-01-TSA.ed83f6be-600b-45e7-a9b0-b56a5a53e614.svs	d107727439b9d8fd58d7d06f3b113b63	110810479	released
0dcef293-411f-45a4-8aac-2a4934d25565	TCGA-A2-A0SW-01A-01-TSA.dff06b29-6dfc-4d17-8b78-0ef50f9aa985.svs	806017d7a88c240fd3a4b6a5dcabac8c	240522975	released
35e3adfd-b0bd-4000-9c86-418f31619562	TCGA-BH-A18J-11A-01-TSA.c1d66d85-700b-440c-9824-f5d9173cf0c1.svs	3628dab3b19c9e74309694f5d0063dd7	117810569	released
835bc8b5-79e7-4b6c-9c23-2a612630390c	TCGA-A2-A3XY-01A-01-TSA.6437CD74-9C3D-481E-923E-00A8681EC078.svs	f761e1b5c80d225af863012352f83902	123236215	released
c0c2b7f7-ac11-4875-a0cd-0a01c65526dd	TCGA-BH-A18K-11A-01-TSA.e41ad0fd-e94d-4aac-b152-848e2b36da82.svs	30844202c96a3cc3d5f13797b0ac8b4a	41427945	released
17d73d0f-2b22-4eb6-b2f3-5b1ffdd66fdb	TCGA-BH-A1FL-01A-01-TSA.719d631e-5a72-4b1a-9cc1-5f22c727dfef.svs	4c90d8117a746c9a9f214c9fee53c5ef	148181139	released
48463cd9-bb76-4fc8-af81-1e50a8c125c8	TCGA-BH-A1FH-11B-01-TSA.d3efb1fa-ad99-4b66-a9be-418d1d1130fc.svs	ff97ef58186651c463a40506a2b5f4d3	67835351	released
4a7242be-4221-4354-8523-3fe954a2f964	TCGA-B6-A0X1-01A-01-TSA.ef7ede26-0d48-4e52-b2b3-4cd3c4a522c9.svs	8d792bdd7034e008acb982ed79a26586	169415535	released
01b437e9-eba9-49cd-bad9-422fd67a28d6	TCGA-BH-A1EU-11A-01-TSA.9e4d9fb6-d8b8-430c-a9a5-e6268f552202.svs	db6d678dd476e95f4daf9692fac3d502	46636403	released
4ed1e10e-16cb-446b-9f71-c58ef8e96a1e	TCGA-BH-A18P-11A-01-TSA.c28c17f4-beaa-40bf-99c5-70b3657eeebb.svs	aa36ddfb9a3ad44a1e2899945b065ad4	91693157	released
7833caf4-afbf-419b-b256-537bb895b095	TCGA-E9-A1NG-11A-01-TSA.ab5cd0d9-cbe1-42a1-9524-6236572cdd37.svs	dbf2ae07294e93a1f2f97337ade15ba8	92769767	released
319d2b34-b9e5-46dd-915c-77acfb3d37ef	TCGA-BH-A1EO-01A-01-TSA.f976fed3-c414-4f35-84cf-76c2f04e1de1.svs	35d9eeedd8af0d2955c297c12b865e0d	127333307	released
7a4db350-e1df-4b70-ab41-10e0a12d0361	TCGA-E2-A15M-01A-01-TSA.41d14b10-8567-4f43-a5a8-b952d859c70f.svs	8f36509adfb1088a985132e027de8071	333700737	released
fb8ea333-81a5-4419-8e83-612317201a47	TCGA-BH-A1EV-11A-01-TSA.59abfc90-b4b5-4179-a3be-2544b7bfc52b.svs	ab2788b51691ef2638ef726343f877d7	80478121	released
c484e779-f409-4ede-b33e-07bde37fd87a	TCGA-BH-A1FC-01A-01-TSA.7170e05f-33be-43ee-bb19-dfd819cc04fe.svs	f6c9057bfb02720764d5822c9a144992	279845157	released
2661e48d-13af-4127-a517-d9d3160ca477	TCGA-BH-A1FC-11A-01-TSA.a1e2bda0-2c92-4c91-a11e-4b886bf20ba0.svs	8241d2734ee192ac285702a11e316a63	64914363	released
795bf21f-128f-47be-b480-7279ac3d6f77	TCGA-BH-A18J-01A-01-TSA.43e0b6e6-640c-4ad1-9ca1-06030ab0b018.svs	f865e481e599b1b8b9f98528a5bf612d	322010983	released
9669fa88-dfcb-417b-928a-3dad90f86ca1	TCGA-BH-A1FG-01A-01-TSA.4849c9e1-df17-412b-9497-4f598036fc0c.svs	8d9794b8dfa0960a98bedae27ea006db	184198311	released
a814e209-e2b7-4438-ba31-5d601b5d0cee	TCGA-AR-A256-01A-01-TSA.0a0e9510-e048-4b45-9dd8-2caabeaf918e.svs	b48cbf721b982cb92739b8e85185566d	380487197	released
8a636c57-af59-4690-b3a6-0f4f4bb0951f	TCGA-AR-A0TY-01A-01-TSA.44dd02fc-5205-42df-ae58-0686e1355bdc.svs	ee2321d120aabddad173a609e84204a7	201374215	released
568bcf87-9647-40f4-8a45-e14c5b47d08c	TCGA-BH-A18Q-11A-01-TSA.cf47b7ab-8a52-4867-ba62-0caea0107a9b.svs	7419343562ae397928c442a7d9deb798	69563187	released
68ff4056-cce2-4b7e-b4fb-f44b1e8ed67a	TCGA-BH-A208-01A-01-TSA.466c1fcd-c0da-4bc2-851a-fd7c17a5a4a1.svs	b4a1af2c57bb33432bcb3015d9eec30b	83886869	released
7eeb10ae-fc88-4f4e-8184-acfbe9958908	TCGA-BH-A1EX-11A-01-TSA.4a2e36b1-5bca-438b-abf6-a192d11bb1ae.svs	2cf03805442e35f4943049e423e1e5bd	54570869	released
f24d3d3f-3d7f-4442-baf8-d2a02b0a5788	TCGA-BH-A18S-11A-01-TSA.e6ab4515-1162-4a22-8601-67a1b46d25de.svs	8bb9dae2d847084d8df7082a21a07c10	67958935	released
5624d405-a680-4200-8fdc-1bf1c9fc0dba	TCGA-BH-A1FM-01A-01-TSA.1154cfd6-e765-4638-ab9c-18dbc9f49148.svs	465781932d95187d9fec41464014c5bd	182054799	released
8316d85b-cc94-4ae3-b2cd-8698789560ff	TCGA-BH-A1EO-11A-01-TSA.c102b236-df5c-4291-a710-32b34ada3cdf.svs	86dcf17aab50d8e35e2a55f8f5a297bd	52333705	released
b3f8a4b3-1f3e-41df-8ab7-341104f63522	TCGA-B6-A0I9-01A-01-TSA.62770546-8fb2-43cc-904a-5331ec01c37a.svs	8d86a226d7165eb56e5b53adf186c4a5	629070999	released
0a94091a-177d-4fbc-84d7-2c87181a55a2	TCGA-B6-A0I1-01A-01-TSA.95CA1DC3-0B4A-48E0-806F-841FEF39F941.svs	02f3d3af9dcffd46c0e1864ada8c3ae3	744904075	released
ac6b8152-17ac-4a1e-a55d-a16be9216da4	TCGA-BH-A8FY-01A-01-TSA.D4E0E11F-B9FB-4E9D-9F4D-5773A3077F9B.svs	8f68037d08e4e46f80d14ef1d7cce0a0	261234603	released
9efd35ca-7dd5-4a8e-b6ca-df23a54ea12b	TCGA-A2-A0CS-01A-01-TSA.1c053f5f-ca22-41a9-b815-681eb2a4ea5e.svs	0d4e9d9c349c73be43f007e11c757dea	472333615	released
